Item Code,BARCODE,ITEM DESCRIPTION,CATERGORY,item catergory,Ingredients,Item Description,Whse,Cost,Incl Price,
YBA-CHS-MX1,30441,Sub Batter-Chocolate Sponge Sheet,sub recipe,internal,,Sub Batter-Chocolate Sponge Sheet,OD400,0.00,,
YBA-CSP-MX1,30447,Sub Batter- Choc Swissroll Sponge,sub recipe,internal,,Sub Batter- Choc Swissroll Sponge,OD400,0.00,,
YBA-CSS-MX1,30864,Sub Batter - choc sheet scratch mix,sub recipe,internal,,Sub Batter - choc sheet scratch mix,OD400,0.00,,
YBA-DEG-MX1,0,Sub Batter Eggless Diwali Cake,sub recipe,internal,,Sub Batter Eggless Diwali Cake,OD400,0.00,,
YBA-DIS-MX1,30622,Sub Batter Diwali Sponge,sub recipe,internal,,Sub Batter Diwali Sponge,OD400,0.00,,
YBA-DIV-MX1,30537,Sub Sponge Batter Diwali,sub recipe,internal,,Sub Sponge Batter Diwali,OD400,0.00,,
YBA-EFS-MX1,30443,Sub Batter -Eggfree Sponge sheet,sub recipe,internal,,Sub Batter -Eggfree Sponge sheet,OD400,0.00,,
YBA-EGS-MX1,30623,Sub Batter Eggless Gateaux Sponge,sub recipe,internal,,Sub Batter Eggless Gateaux Sponge,OD400,0.00,,
YBA-ESN-MX1,30768,Sub Batter Snowball Eggles,sub recipe,internal,,Sub Batter Snowball Eggles,OD400,0.00,,
YBA-FRS-MX1,30438,Sub Batter- Fruit Scones,sub recipe,internal,,Sub Batter- Fruit Scones,OD400,0.00,,
YBA-HCB-MX1,30351,Sub Dough- Hot Cross Buns,sub recipe,internal,,Sub Dough- Hot Cross Buns,OD400,0.00,,
YBA-HCC-MX1,30659,Sub Batter Cross for Hot Cross Buns,sub recipe,internal,,Sub Batter Cross for Hot Cross Buns,OD400,0.00,,
YBA-MAD-MX1,30435,Sub Batter - Madeira Slab,sub recipe,internal,,Sub Batter - Madeira Slab,OD400,0.00,,
YBA-MCC-MX1,0,Sub Sponge Batter- Moist Choc Sponge C/C,sub recipe,internal,,Sub Sponge Batter- Moist Choc Sponge C/C,OD400,0.00,,
YBA-QUC-MX1,30436,Sub Batter -Queen Cake,sub recipe,internal,,Sub Batter -Queen Cake,OD400,0.00,,
YBA-RBS-MX1,30618,Sub Batter Rainbow Sponge,sub recipe,internal,,Sub Batter Rainbow Sponge,OD400,0.00,,
YBA-RCS-MX1,30656,Sub Batter Rich Choc Sponge,sub recipe,internal,,Sub Batter Rich Choc Sponge,OD400,0.00,,
YBA-ROT-MX1,0,Sub Dough Roti 12s,sub recipe,internal,,Sub Dough Roti 12s,OD400,0.00,,
YBA-ROT-MX1,0,Sub Dough Roti 12s,sub recipe,internal,,Sub Dough Roti 12s,OD400,0.00,,
YBA-SCO-MX1,30437,Sub Batter - Scones,sub recipe,internal,,Sub Batter - Scones,OD400,0.00,,
YBA-SMC-MX1,0,Sub Sponge Batter - Moist Choc Sponge Fererro,sub recipe,internal,,Sub Sponge Batter - Moist Choc Sponge Fererro,OD400,0.00,,
YBA-SNB-MX1,30439,Sub Batter -Snowball,sub recipe,internal,,Sub Batter -Snowball,OD400,0.00,,
YBA-SPO-MX1,30444,Sub Batter - Strawberry Sponge,sub recipe,internal,,Sub Batter - Strawberry Sponge,OD400,0.00,,
YBA-VAN-MX1,30353,Sub Sponge Batter - Vanilla Gateaux,sub recipe,internal,,Sub Sponge Batter - Vanilla Gateaux,OD400,0.00,,
YBA-VNS-MX1,30445,Sub Batter Vanilla Sheets Coastal,sub recipe,internal,,Sub Batter Vanilla Sheets Coastal,OD400,0.00,,
YBA-VSR-MX1,30448,Sub Batter- Vanilla Swissroll Sponge,sub recipe,internal,,Sub Batter- Vanilla Swissroll Sponge,OD400,0.00,,
YBA-WNS-MX1,30440,Sub Batter- Windsor Slab,sub recipe,internal,,Sub Batter- Windsor Slab,OD400,0.00,,
YBU -CTR-EAC,0,Cake ring tins 170X70mm,equipment,external,,Cake ring tins 170X70mm,OD400,77.70,,
YBU-CRE-MX6,30347,Sub Buns-Cream 6s,sub recipe,internal,,Sub Buns-Cream 6s,OD400,0.00,,
YBU-JUG-2LT,0,Jug Plastic 2 litre,consumables,external,,Jug Plastic 2 litre,OD400,0.00,,
YBU-JUG-2LT,0,Jug Plastic 2 litre,consumables,external,,Jug Plastic 2 litre,OD400,0.00,,
YBU-JUG-5LT,0,Jug Plastic 5 litre,consumables,external,,Jug Plastic 5 litre,OD400,0.00,,
YBU-JUG-5LT,0,Jug Plastic 5 litre,consumables,external,,Jug Plastic 5 litre,OD400,0.00,,
YBU-OVM-EAC,30005,Oven Mittens,consumables,external,,Oven Mittens,OD400,80.50,,
YBU-PAL-EAC,30653,Palette Knife,consumables,external,,Palette Knife,OD400,0.00,,
YBU-PBR-EACH,0,Pastry Brush Nylon 60mm,consumables,external,,Pastry Brush Nylon 60mm,OD400,0.00,,
YBU-PBR-EACH,0,Pastry Brush Nylon 60mm,consumables,external,,Pastry Brush Nylon 60mm,OD400,0.00,,
YBU-SBP-EAC,30012,Sponge for bread pan,consumables,external,,Sponge for bread pan,OD400,29.17,,
YBU-SPR-EAC,30013,Springform Cake Pan,equipment,external,,Springform Cake Pan,OD400,57.94,,
YBU-SSC-EAC,0,Scraper Steel 115x80mm,consumables,external,,Scraper Steel 115x80mm,OD400,46.55,,
YCC-14C-EAC,30288,Case No 14 Cake,packaging,external,,Case No 14 Cake,OD400,0.13,,
YCC-24E-EAC,30485,Madeira case 24e,packaging,external,,Madeira case 24e,OD400,0.39,,
YCC-APR-EAC,0,White Plastic Aprons,consumables,external,,White Plastic Aprons,OD400,0.50,,
YCC-BLA-EAC,0,Gel super black,ingredient,external,,Gel super black,OD400,6.83,,
YCC-BUN-EAC,30044,Paper 10kg Bunny,consumables,external,,Paper 10kg Bunny,OD400,82.17,,
YCC-BUR-EAC,30169,Gel Burgundy,ingredient,external,,Gel Burgundy,OD400,83.90,,
YCC-CHA-EAC,30630,Champagne Bottle,miscellaneous,external,,Champagne Bottle,OD400,0.00,,
YCC-CRC-MX1,0,Sub Cream Cheese,sub recipe,external,,Sub Cream Cheese,OD400,0.00,,
YCC-CRC-MX1,0,Sub Cream Cheese,sub recipe,external,,Sub Cream Cheese,OD400,0.00,,
YCC-CRG-EAC,0,Cream Gun 500g,consumables,external,,Cream Gun 500g,OD400,0.00,,
YCC-CSC-EAC,0,Coffee Scale,equpment,external,,Coffee Scale,OD400,0.00,,
YCC-CUP-EAC,30803,Red Cupcakes Cup,packaging,external,,Red Cupcakes Cup,OD400,0.14,,
YCC-DEP-EAC,0,Gel Food Deep Pink,ingredient,external,,Gel Food Deep Pink,OD400,0.00,,
YCC-DEP-EAC,0,Gel Food Deep Pink,ingredient,external,,Gel Food Deep Pink,OD400,0.00,,
YCC-ELE-EAC,30165,Electric Green Gel,ingredient,external,,Electric Green Gel,OD400,0.00,,
YCC-EOR-EAC,30660,Gel Col. Elec Orange,ingredient,external,,Gel Col. Elec Orange,OD400,82.29,,
YCC-ESL-EAC,30677,Electronic Scale,equpment,0,,Electronic Scale,OD400,0.00,,
YCC-GEL-EAC,30185,Gel liquid gold /silver/ pearl,ingredient,external,,Gel liquid gold /silver/ pearl,OD400,0.00,,
YCC-GEP-EAC,30625,Gel Food Col.Elec Purple,ingredient,external,,Gel Food Col.Elec Purple,OD400,77.63,,
YCC-GLG-EAC,30626,Gel Food Col.Leaf Green,consumables,external,,Gel Food Col.Leaf Green,OD400,78.73,,
YCC-GLY-EAC,30628,Gel Food Col. Lemon Yellow,ingredient,external,,Gel Food Col. Lemon Yellow,OD400,76.15,,
YCC-GLY-KGR,30207,Glycerine,ingredient,external,,Glycerine,OD400,0.00,,
YCC-GOM-EAC,30002,GlovesOven Mittens,consumables,external,,GlovesOven Mittens,OD400,98.79,,
YCC-GPP-EAC,30766,Grease Proof Paper,consumables,external,,Grease Proof Paper,OD400,82.70,,
YCC-GPR-EAC,30740,GP REAM,consumables,external,,GP REAM,OD400,93.00,,
YCC-GPR-EAC,30740,GP REAM,consumables,external,,GP REAM,OD400,93.00,,
YCC-GSB-EAC,30627,Gel Food ColSky Blue,ingredient,external,,Gel Food ColSky Blue,OD400,77.60,,
YCC-ICS-EAC,0,Icing Sheet A4 New,ingredients,external,,Icing Sheet A4 New,OD400,0.00,,
YCC-ICS-EAC,0,Icing Sheet A4 New,ingredients,external,,Icing Sheet A4 New,OD400,0.00,,
YCC-ISH-EAC,30235,Icing Sheet A4 Borderless,Ingredient,external,,Icing Sheet A4 Borderless,OD400,14.72,,
YCC-LEA-EAC,30624,Leaves No.Large,miscellaneous,external,,Leaves No.Large,OD400,1.05,,
YCC-MET-EAC,30003,metallic nozzil 15mm star,consumables,external,,metallic nozzil 15mm star,OD400,0.00,,
YCC-MIS-EAC,30817,Mistletoe Garland ribbon,miscellaneous,external,,Mistletoe Garland ribbon,OD400,0.00,,
YCC-MMC-EAC,30831,RICH MOIST XMAS CAKE,exotic cakes,internal,,RICH MOIST XMAS CAKE,OD400,0.00,,
YCC-MOH-EAC,0,Mop Hats,consumables,external,,Mop Hats,OD400,0.30,,
YCC-MOH-EAC,0,Mop Hats,consumables,external,,Mop Hats,OD400,0.29,,
YCC-NME-EAC,30014,Nozzels metallic,consumables,external,,Nozzels metallic,OD400,45.26,,
YCC-NST-EAC,30004,Nozzles star tubes 5s ( 42),consumables,external,,Nozzles star tubes 5s ( 42),OD400,0.00,,
YCC-OCC-KGR,0,Old Cakes Currant Square,miscellaneous,external,,Old Cakes Currant Square,OD400,0.00,,
YCC-OCC-KGR,0,Old Cakes Currant Square,miscellaneous,external,,Old Cakes Currant Square,OD400,0.00,,
YCC-PAS-EAC,30006,Pastry Bag 13040 4 46cm,consumables,external,,Pastry Bag 13040 4 46cm,OD400,0.00,,
YCC-PIL-EAC,30046,Pillars White,miscellaneous,external,,Pillars White,OD400,0.00,,
YCC-PIN-EAC,30166,Pink Gel,ingredient,external,,Pink Gel,OD400,0.00,,
YCC-PIP-EAC,30674,Piping Bags No 4,consumables,external,,Piping Bags No 4,OD400,94.46,,
YCC-PLG-EAC,0,Plastic Gloves,consumables,external,,Plastic Gloves,OD400,0.09,,
YCC-PLG-EAC,0,Plastic Gloves,consumables,external,,Plastic Gloves,OD400,0.09,,
YCC-POT-KGR,30237,Potassium Sorbate Granular,ingredient,external,,Potassium Sorbate Granular,OD400,59.00,,
YCC-PSR-EAC,30045,Paper Silicone Ream,consumables,external,,Paper Silicone Ream,OD400,0.99,,
YCC-PSS-EAC,30008,Piping Tip Star Set,consumables,external,,Piping Tip Star Set,OD400,0.00,,
YCC-PST-EAC,30007,Pastry Bag 13040 5 50cm Export,consumables,external,,Pastry Bag 13040 5 50cm Export,OD400,0.00,,
YCC-PUR-EAC,30543,Gel Food Colouring Purple,ingredient,external,,Gel Food Colouring Purple,OD400,82.61,,
YCC-ROB-EAC,0,Gel Food Royal Blue,ingredient,external,,Gel Food Royal Blue,OD400,0.00,,
YCC-ROB-EAC,0,Gel Food Royal Blue,ingredient,external,,Gel Food Royal Blue,OD400,0.00,,
YCC-SHB-EAC,0,Smartchef Heavy Duty Blender,equpment,external,,Smartchef Heavy Duty Blender,OD400,"2,645.00",,
YCC-SIL-EAC,30655,Silicon Paper 500,consumables,external,,Silicon Paper 500,OD400,1.07,,
YCC-SOS-EAC,30701,Soccer Set,miscellaneous,external,,Soccer Set,OD400,20.00,,
YCC-SUP-EAC,30170,Gel Super Red,ingredient,external,,Gel Super Red,OD400,75.49,,
YCC-TEA-EAC,30172,Gel Teal,ingredient,external,,Gel Teal,OD400,23.43,,
YCC-THF-KGR,0,Thickflo 25kg,ingredient,external,,Thickflo 25kg,OD400,0.00,,
YCC-VIT-KGR,0,Vitap Starch 25kg,ingredient,external,,Vitap Starch 25kg,OD400,0.00,,
YCC-XPS-EAC,30815,Xmas Poinsettia Star Ribbon,miscellaneous,external,,Xmas Poinsettia Star Ribbon,OD400,0.00,,
YCC-XSS-EAC,30834,Xmas stickers scroll,consumables,external,,Xmas stickers scroll,OD400,0.00,,
YCK-BAN-MX1,30748,Sub-Banana Cake,sub recipe,internal,,Sub-Banana Cake,OD400,0.00,,
YCK-FRC-MX1,30529,Sub Batter Christmas Windsor Plain,sub recipe,internal,,Sub Batter Christmas Windsor Plain,OD400,0.00,,
YCL-BAG-EAC,30048,Bag Black Refuse HD,packaging,external,,Bag Black Refuse HD,OD400,0.77,,
YCL-BLD-LTR,0,Black Dip,consumables,external,,Black Dip,OD400,22.00,,
YCL-BLE-EAC,30049,Bleach 5L,consumables,external,,Bleach 5L,OD400,6.33,,
YCL-EMP-EAC,30052,Empty Boxes,packaging,external,,Empty Boxes,OD400,22.00,,
YCL-FAS-LTR,0,Fat Solves,consumables,external,,Fat Solves,OD400,0.00,,
YCL-FLO-EAC,30053,Floor Cleaner Lav,consumables,external,,Floor Cleaner Lav,OD400,7.30,,
YCL-HHG-EAC,30814,Household Gloves,consumables,external,,Household Gloves,OD400,0.00,,
YCL-HHH-EAC,30054,Handy Household 5l,consumables,external,,Handy Household 5l,OD400,6.18,,
YCL-MRM-EAC,30819,Mr min,consumables,external,,Mr min,OD400,0.00,,
YCL-OVC-EAC,30055,Oven Cleaner,consumables,external,,Oven Cleaner,OD400,10.00,,
YCL-POT-EAC,30056,Pot Scourers,consumables,external,,Pot Scourers,OD400,0.00,,
YCL-SAN-500,0,Hand Sanitiser 500ml,consumables,external,,Hand Sanitiser 500ml,OD400,32.00,,
YCL-SCC-KGR,0,Speciality Cleaning Chemicals -Machine Cleaner 900,consumables,external,,Speciality Cleaning Chemicals -Machine Cleaner 900,OD400,0.00,,
YCL-SLW-EAC,30640,Steel Wool,consumables,external,,Steel Wool,OD400,0.00,,
YCL-SPO-EAC,30057,Sponges,ingredient,external,,Sponges,OD400,24.87,,
YCL-UCD-900G,0,Urnex Cafiza2 Detergent,consumables,external,,Urnex Cafiza2 Detergent,OD400,188.00,,
YDO-BIS-MX1,30463,Sub Dough-Biscuit,sub recipe,internal,,Sub Dough-Biscuit,OD400,0.00,,
YDO-BRB-MX1,30413,Sub Dough Brown Bread,sub recipe,internal,,Sub Dough Brown Bread,OD400,0.00,,
YDO-BUN-MX1,0,Sub Dough - Buns,sub recipe,internal,,Sub Dough - Buns,OD400,0.00,,
YDO-CRO-MX1,0,Sub dough Croissants,sub recipe,internal,,Sub dough Croissants,OD400,0.00,,
YDO-CRO-MX1,0,Sub dough Croissants,sub recipe,internal,,Sub dough Croissants,OD400,0.00,,
YDO-CUC-MX1,30794,Sub Dough - Butter Biscuits,sub recipe,internal,,Sub Dough - Butter Biscuits,OD400,0.00,,
YDO-DAN-MX1,30451,Sub Dough -Danish,sub recipe,internal,,Sub Dough -Danish,OD400,0.00,,
YDO-DOU-MX1,30453,Sub Dough-Doughnut,sub recipe,internal,,Sub Dough-Doughnut,OD400,0.00,,
YDO-M3M-MX1,30464,Sub Dough Melting Moment Round 60g,sub recipe,internal,,Sub Dough Melting Moment Round 60g,OD400,0.00,,
YDO-MML-MX1,0,Sub Dough Melting Moments Long 95g,sub recipe,internal,,Sub Dough Melting Moments Long 95g,OD400,0.00,,
YDO-MML-MX1,0,Sub Dough Melting Moments Long 95g,sub recipe,internal,,Sub Dough Melting Moments Long 95g,OD400,0.00,,
YDO-NAA-MX1,30449,Sub Dough - Naan,sub recipe,internal,,Sub Dough - Naan,OD400,0.00,,
YDO-ROL-MX1,30450,Sub Dough - Rolls,sub recipe,internal,,Sub Dough - Rolls,OD400,0.00,,
YDP-CHD-MX1,30401,Sub Lamington -Dip Chocolate,sub recipe,internal,,Sub Lamington -Dip Chocolate,OD400,0.00,,
YDP-LAM-MX3,30402,Sub Raspberry Lamington - Dip,sub recipe,internal,,Sub Raspberry Lamington - Dip,OD400,0.00,,
YDP-SNO-MX1,30403,Sub Snowball Dip,sub recipe,internal,,Sub Snowball Dip,OD400,0.00,,
YEG-SNO-MX1,30767,Sub Snowball Eggless,sub recipe,internal,,Sub Snowball Eggless,OD400,0.00,,
YFC-FRC-MX1,30366,Sub Fresh Cream,sub recipe,internal,,Sub Fresh Cream,OD400,0.00,,
YFI-BOG-MX1,30391,Sub Chocolate Ganache,sub recipe,internal,,Sub Chocolate Ganache,OD400,0.00,,
YFI-BOM-MX1,30409,Sub Choc Mousse Bar One,sub recipe,internal,,Sub Choc Mousse Bar One,OD400,0.00,,
YFI-CCC-KGR,0,Sub Choc Cream Cheese,sub recipe,internal,,Sub Choc Cream Cheese,OD400,0.00,,
YFI-CUS-MX1,30406,Sub Custard Filing,sub recipe,internal,,Sub Custard Filing,OD400,0.00,,
YFI-FEM-MX1,0,sub choc mousse ferrero,sub recipe,internal,,sub choc mousse ferrero,OD400,0.00,,
YFI-FEM-MX1,0,sub choc mousse ferrero,sub recipe,internal,,sub choc mousse ferrero,OD400,0.00,,
YFI-MIL-MX1,30408,Sub Milk Tart Filling,sub recipe,internal,,Sub Milk Tart Filling,OD400,0.00,,
YFI-MOU-MX1,0,Sub Mousse Mix,sub recipe,internal,,Sub Mousse Mix,OD400,0.00,,
YFI-MOU-MX1,0,Sub Mousse Mix,sub recipe,internal,,Sub Mousse Mix,OD400,0.00,,
YFI-SQF-MX1,30405,Sub Currant Square Filling,sub recipe,internal,,Sub Currant Square Filling,OD400,0.00,,
YFI-STJ-MX1,30410,Sub Strawberry Jam Filling,sub recipe,internal,,Sub Strawberry Jam Filling,OD400,0.00,,
YFI-TIR-MX1,30411,Sub Tiramisu,sub recipe,internal,,Sub Tiramisu,OD400,0.00,,
YGA-19K-EAC,30061,Gas 19kg,consumables,external,,Gas 19kg,OD400,485.57,,
YGA-AFS-EAC,0,Air Filled Stand 1550x500,miscellenous,external,,Air Filled  Stand 1550x500,OD400,639.00,,
YGA-FIR-EAC,30799,Fire Extinguisher,equipment,external,,Fire Extinguisher,OD400,0.00,,
YPA-ECL-MX1,30457,Sub Batter Eclairs,sub recipe,internal,,Sub Batter Eclairs,OD400,0.00,,
YPA-PUF-MX1,30459,Sub Pastry-Puff,sub recipe,internal,,Sub Pastry-Puff,OD400,0.00,,
YPA-SWE-MX1,30461,Sub Sweet Paste,sub recipe,internal,,Sub Sweet Paste,OD400,0.00,,
YPI-PIC-MX1,30646,Sub Picture,sub recipe,internal,,Sub Picture,OD400,0.00,,
YRO-COR-M12,30649,Sub Cocktail Rolls 12s,sub recipe,internal,,Sub Cocktail Rolls 12s,OD400,0.00,,
YSP-BSC-MX1,0,Sub- Pie Bottom Short Crust Pastry,sub recipe,internal,,Sub- Pie Bottom Short Crust Pastry,OD400,0.00,,
YSP-SCM-MX1,0,Sub- Chicken & Mushroom Pie Filling,sub recipe,internal,,Sub- Chicken & Mushroom Pie Filling,OD400,0.00,,
YSP-SHE-MX1,30389,Sub Bar One Sponge - Sheets,sub recipe,internal,,Sub Bar One Sponge - Sheets,OD400,0.00,,
YSP-SMC-MX1,0,Sub- Mutton Curry Pie Filling,sub recipe,internal,,Sub- Mutton Curry Pie Filling,OD400,0.00,,
YSP-SVP-MX1,0,Sub- Veg Curry Pie Filling,sub recipe,internal,,Sub- Veg Curry Pie Filling,OD400,0.00,,
YSP-TRI-MX1,30355,Sub -Sponge Trifle,sub recipe,internal,,Sub -Sponge Trifle,OD400,0.00,,
YST-A4P-EAC,30066,A4 PAPER,consumables,external,,A4 PAPER,OD400,0.00,,
YST-ABR-EAC,30745,Absa Rolls,consumables,external,,Absa Rolls,OD400,0.00,,
YST-BAT-EAC,30837,Battery,consumables,external,,Battery,OD400,0.00,,
YST-BCI-EAC,0,New Birthday Cake Invoices,consumables,external,,New Birthday Cake Invoices,OD400,0.00,,
YST-BRO-EAC,30632,Brother Toner Cart.7225N,consumables,external,,Brother Toner Cart.7225N,OD400,0.00,,
YST-BTP-EAC,30840,Black Tape,consumables,external,,Black Tape,OD400,0.00,,
YST-DPL-EAC,0,Diwali Cake Box Plates,packaging,external,,Diwali Cake Box Plates,OD400,0.00,,
YST-ERC-EAC,0,Epson Ribbon Cartridge,consumables,external,,Epson Ribbon Cartridge,OD400,0.00,,
YST-EXE-EAC,30065,A4 exercise book,consumables,external,,A4 exercise book,OD400,0.00,,
YST-HLS-EAC,30843,High lighters,consumables,external,,High lighters,OD400,0.00,,
YST-LMP-EAC,30797,Laminating Plastic,consumables,external,,Laminating Plastic,OD400,0.00,,
YST-LPS-EAC,30074,Laser Payslips,consumables,external,,Laser Payslips,OD400,0.00,,
YST-PFL-EAC,30075,paper file,consumables,external,,paper file,OD400,0.00,,
YST-PRI-EAC,30750,Pritt,consumables,external,,Pritt,OD400,0.00,,
YST-SQA-PAC,30078,square white paper,consumables,external,,square white paper,OD400,0.00,,
YST-STA-BOX,30079,Staples rexel no .56,consumables,external,,Staples rexel no .56,OD400,0.00,,
YST-TAP-EAC,30728,tape,consumables,external,,tape,OD400,0.00,,
YST-TIL-EAC,30687,Till Rolls,consumables,external,,Till Rolls,OD400,388.33,,
YST-TIP-EAC,30860,Tipex,consumables,external,,Tipex,OD400,0.00,,
YST-WGE-EAC,30733,Wage Envelope,packaging,external,,Wage Envelope,OD400,0.00,,
YTB-MIL-MX1,30510,Sub Milk Tart Base Large,sub recipe,internal,,Sub Milk Tart Base Large,OD400,0.00,,
YTB-MIS-MX1,30512,Sub Milk Tart Base Small,sub recipe,internal,,Sub Milk Tart Base Small,OD400,0.00,,
YTB-NOB-EAC,0,Sub No Bake Cake,sub recipe,internal,,Sub No Bake Cake,OD400,0.00,,
YTO-BLC-MX1,30508,Sub Belgica Crumbs,subrecipe,internal,,Sub Belgica Crumbs,OD400,0.00,,
YTO-BOF-KGR,0,Sub Bar One Filling,sub recipe,internal,,Sub Bar One Filling,OD400,0.00,,
YTO-BOG-KGR,0,Sub- Bar One Ganache,sub recipe,internal,,Sub- Bar One Ganache,OD400,0.00,,
YTO-BUC-MX1,30398,Sub Buttercream Chocolate,sub recipe,internal,,Sub Buttercream Chocolate,OD400,0.00,,
YTO-BUW-MX1,30357,Sub Buttercream- White,sub recipe,internal,,Sub Buttercream- White,OD400,0.00,,
YTO-BUW-MX1,30357,Sub Buttercream- White,sub recipe,internal,,Sub Buttercream- White,OD400,0.00,,
YTO-BUY-MX1,30400,Sub Buttercream Yellow,sub recipe,internal,,Sub Buttercream Yellow,OD400,0.00,,
YTO-FOC-MX1,30412,Sub Fondant Chocolate,sub recipe,internal,,Sub Fondant Chocolate,OD400,0.00,,
YTO-NAA-MX1,30375,Sub Naan topping,sub recipe,internal,,Sub Naan topping,OD400,0.00,,
YTO-SNO-MX1,30419,Sub Snowball Coconut Topping,sub recipe,internal,,Sub Snowball Coconut Topping,OD400,0.00,,
YTO-SUS-MX1,30417,Sub Sugar Syrup,sub recipe,internal,,Sub Sugar Syrup,OD400,0.00,,
YTO-SUW-MX1,30416,Sub Glaze Sugar Water,sub recipe,internal,,Sub Glaze Sugar Water,OD400,0.00,,
YTO-WFI-MX1,30539,Sub - White Fondant Icing,sub recipe,internal,,Sub - White Fondant Icing,OD400,0.00,,
YUT-CDW-EAC,0,Cutter Dough Wheel Divider,equipment,external,,Cutter Dough Wheel Divider,OD400,0.00,,
YUT-GRU-EAC,30654,Grunter Knife,consumables,external,,Grunter Knife,OD400,276.71,,
YUT-PIP-EAC,30594,Piping Bag No 5,consumables,external,,Piping Bag No 5,OD400,153.70,,
YUT-SCA-EAC,30652,Scale Electronic,equipment,external,,Scale Electronic,OD400,0.00,,
YUT-WHI-EAC,0,Whisks 350mm,equipment,external,,Whisks 350mm,OD400,137.20,,
ZBX-884-EAC,30738,8*8*4,packaging,external,,8*8*4,OD400,3.14,,
ZDB- FIC-EAC,0,Genus Eco 30 Flying Insect Catcher,pest control,external,,Genus Eco 30 Flying Insect Catcher,OD400,0.00,,
ZDB-351-EAC,0,L 351 Domes,packaging,external,,L 351 Domes,OD400,0.09,,
ZDO-DOY-EAC,30320,Doyley Round 240mm,packaging,external,,Doyley Round 240mm,OD400,1.11,,
ZFO-10-EAC,30501,KR 10,packaging,external,,KR 10,OD400,9.44,,
ZFO-14-EAC,30321,KR14,packaging,external,,KR14,OD400,10.74,,
ZFO-16-EAC,30322,KR16,packaging,external,,KR16,OD400,14.62,,
ZFO-18-EAC,30323,KR18,packaging,external,,KR18,OD400,18.75,,
ZFO-1M5-EAC,0,KS 1MX500,packaging,external,,KS 1MX500,OD400,125.00,,
ZFO-1M5-EAC,0,KS 1MX500,packaging,external,,KS 1MX500,OD400,118.75,,
ZFO-20-EAC,30324,KR20,packaging,external,,KR20,OD400,20.17,,
ZFO-20R-EAC,30742,20 Round Board,packaging,external,,20 Round Board,OD400,0.00,,
ZFO-NR1-EAC,30584,NR 10,packaging,external,,NR 10,OD400,5.82,,
ZFO-NR2-EAC,30585,NR 12,packaging,external,,NR 12,OD400,9.01,,
ZFO-NS1-EAC,30329,NS 10,packaging,external,,NS 10,OD400,5.48,,
ZFO-NS2-EAC,30330,NS12,packaging,external,,NS12,OD400,7.60,,
ZFO-S16-EAC,30325,KS16,packaging,external,,KS16,OD400,14.98,,
ZFO-S18-EAC,30326,KS18,packaging,external,,KS18,OD400,19.02,,
ZFO-S20-EAC,30328,KS20,packaging,external,,KS20,OD400,24.38,,
ZFO-S20-EAC,30328,KS20,packaging,external,,KS20,OD400,21.14,,
ZFO-T14-EAC,30331,NS14,packaging,external,,NS14,OD400,9.05,,
ZFO-TN6-EAC,30617,NR 6,packaging,external,,NR 6,OD400,9.98,,
ZFO-TN8-EAC,30332,NS8,packaging,external,,NS8,OD400,4.60,,
ZLA- REA-EAC,0,Label Real Butter,packaging,external,,Label Real Butter,OD400,0.00,,
ZLA-ALA-50MM,0,Oven Delights logo labels 50mmx40mm,packaging,external,,Oven Delights logo labels 50mmx40mm,OD400,0.00,,
ZLA-LAB-EAC,30333,Label 40x46 B/white Label,packaging,external,,Label 40x46 B/white Label,OD400,0.07,,
ZLA-LKI-EACH,0,Label White Keep In Fridge,packaging,external,,Label White Keep In Fridge,OD400,0.04,,
ZLA-LPL-EAC,0,Label For Platter Domes,packaging,external,,Label  For Platter Domes,OD400,0.00,,
ZLA-OLA-EAC,0,Label Oven Delights Logo 50x50mm,packaging,external,,Label Oven Delights Logo 50x50mm,OD400,0.00,,
ZLA-PLA-EAC,0,Label Plates logo 50x50mm,packaging,external,,Label Plates logo 50x50mm,OD400,0.00,,
ZLA-PLL-EAC,0,Label for Platters Assorted Flavours,packaging,external,,Label for Platters  Assorted Flavours,OD400,0.00,,
ZLA-WLB-EACH,0,Label 40x29 White Label,packaging,external,,Label 40x29 White Label,OD400,0.09,,
ZLA-WLB-EACH,0,Label 40x29 White Label,packaging,external,,Label 40x29 White Label,OD400,0.09,,
ZPA- SSW-EAC,0,Stirrer Sticks Wooden,consumables,external,,Stirrer Sticks Wooden,OD400,0.12,,
ZPA-CDA-EAC,0,4 Cup Drinkaway Carrier P2106,packaging,external,,4 Cup Drinkaway Carrier P2106,OD400,0.15,,
ZPA-CDC-EAC,0,2 Cup Drinkaway Carrier P2105,packaging,external,,2 Cup Drinkaway Carrier P2105,OD400,0.10,,
ZPA-DWK-250ML,0,250ml Double Wall Kraft Cup,packaging,external,,250ml Double Wall Kraft Cup,OD400,1.48,,
ZPA-DWK-350ML,0,350ml Double Wall Kraft Cup,packaging,external,,350ml Double Wall Kraft Cup,OD400,1.74,,
ZPA-GRE-EAC,30302,Grease Proof 2(200*170),packaging,external,,Grease Proof 2(200*170),OD400,0.16,,
ZPA-RSL-250ML,0,250ml Ripple Sip Lid,packaging,external,,250ml Ripple Sip Lid,OD400,0.47,,
ZPA-RSL-350ML,0,350ml Ripple Sip Lid,packaging,external,,350ml Ripple Sip Lid,OD400,0.57,,
